,subset,clean_text,n_annot,mean_accept,mean_conf,label
36503,train,"Knowing this, we invested in genomic sequencing capability right at the start of this pandemic genomic sequencing is how you identify new variants giving the UK one of the biggest genomic sequencing capabilities in the world.",3,0.6666666666666666,4.0,1
36504,train,"That means that the international community must play its role in putting an end to arrogance and the suffering of our people by exerting effective and decisive pressure on the leaders of the coup d’etat and their sponsors in order to implement Security Council resolutions, end the bloodshed and destruction and create an environment conducive to the provision of humanitarian aid to all Yemenis.",3,1.0,3.333333333333333,1
36505,train,Military strength without the will to forge understanding or the courage to engage in diplomacy does not make the world a more peaceful place.,3,0.3333333333333333,4.666666666666667,0
36506,train,This expanded capacity means we can offer more regular testing to even more people.,3,0.6666666666666666,4.333333333333333,1
36507,train,"So, we will protect UK supply and we’ll play our part to ensure the whole world can get the jab.",3,0.3333333333333333,4.333333333333333,0
36508,train,"Of course, the rate limiting factor to this vaccination programme remains supply.",3,0.3333333333333333,4.666666666666667,0
36509,train,"And it is testament to colleagues who have worked so hard to build the confidence in this jab, and make it as accessible as possible to people, which is what we’re constantly striving to do.",3,0.0,4.666666666666667,0
36510,train,"For hundreds of years, our nation have safeguarded their right to self- determination and freedom against the hegemonists and have made their country the most progressive in the election-based political system in the west of Asia.",3,0.0,4.666666666666667,0
36512,train,We always welcome the humanitarian support provided by the United Nations and the donor community.,3,0.0,4.666666666666667,0
36513,train,"The sacrifices that millions of you are making day in, day out are starting to make a difference.",3,0.6666666666666666,4.0,1
36514,train,"Last week, we offered our capacity and expertise to other nations through our New Variant Assessment Platform, because a mutation in one part of the world is a threat to people everywhere.",3,0.6666666666666666,3.6666666666666665,1
36515,train,And we have seen in their own commitment during this whole response to the flooding caused by Storm Christoph.,3,0.3333333333333333,5.0,0
36516,train,"One in three COVAX vaccine doses is being made available by Europe, and, as the world’s second- largest donor, my country will contribute €2.5 billion, which will make at least another 100 million doses available by the end of the year.",3,0.6666666666666666,3.333333333333333,1
36517,train,"Let me guess, this means we have two weeks to save the NHS by voting Labour in local council elections? PS, youre going to lose Batley and Spen.",3,1.0,3.6666666666666665,1
36518,train,"Third, we’re building on-shore UK capacity, including cutting edge mRNA technologies to give us the ability rapidly to develop and deploy vaccines against any new variants, or similar new diseases, in the future.",3,0.6666666666666666,4.0,1
36519,train,"This work is so important, and it’s important because the fightback against this disease rests with every single one of us.",3,0.3333333333333333,3.0,0
36521,train,"First, the evidence is that the existing vaccines have some effect against new variants particularly preventing serious illness and mortality so the existing vaccine rollout is mission critical for tackling new variants too.",3,0.3333333333333333,3.0,0
36522,train,"Scores of Yemenis languish in prisons, awaiting execution if the world does not make a move to save them.",3,0.3333333333333333,4.0,0
36523,train,No other organization gives hope to so many people for a better world.,3,0.0,4.666666666666667,0
36524,train,Only through that can we render the best service to this tremendous idea.,3,0.3333333333333333,3.6666666666666665,0
36525,train,"I would like to stress from this rostrum the importance of implementing the security and military section of the Riyadh agreement and of the Government’s return in its entirety to the interim capital, Aden, in order to realize its tasks, above all to achieve peace in Yemen.",3,0.6666666666666666,3.6666666666666665,1
36526,train,I hope that the United Nations will be more effective in serving humankind and that its resolutions can address the major challenges it faces.,3,0.0,5.0,0
36527,train,There’s no question that the new variants have made this fight a whole lot tougher.,3,0.6666666666666666,4.333333333333333,1
36528,train,It has seriously affected many countries’ ability to reach the Sustainable Development Goals.,3,0.0,4.333333333333333,0
36529,train,Making the will of nations rule over their own destiny by referring to the results of public vote.,3,0.3333333333333333,3.6666666666666665,0
36530,train,"We are now embarking on reviving our tourism sector, which was badly affected because of the travel restrictions imposed in many countries in order to curb the spread of COVID-19.",3,1.0,4.333333333333333,1
36531,train,"COVID spreads in the same way, through social contact between people.",3,0.3333333333333333,4.666666666666667,0
36532,train,"After all, we are living in an era in which humankind can irreversibly destroy the living conditions on our planet.",3,0.0,5.0,0
36533,train,"To improve our resilience, we need a One Health approach.",3,0.6666666666666666,4.666666666666667,1
36534,train,"The sisterly Kingdom of Saudi Arabia has made appreciable efforts to unify various initiatives, which resulted in the signing of the Riyadh agreement.",3,1.0,4.0,1
36535,train,I’m delighted – you can see from these figures – there’s so much enthusiasm for vaccination amongst the over 80s because octogenarians know what the scientists know: which is that the vaccines save lives.,3,0.6666666666666666,3.6666666666666665,1
36536,train,That will make all of us less secure.,3,0.3333333333333333,4.333333333333333,0
36537,train,"The result of seeking hegemony has been blood-spilling and instability and, ultimately, defeat and escape.",3,1.0,4.0,1
36538,train,"As more of us are protected against the virus, we can gradually replace the safety that comes from the restrictions that we have to impose with the safety from the jab.",3,1.0,3.6666666666666665,1
36539,train,"If humankind is to make the right choice — a breakthrough, rather than a breakdown — we have to shoulder our human responsibilities and take responsibility for our common future.",3,0.6666666666666666,4.0,1
36540,train,"Fourthly, we urgently and swiftly need a package of financial support for Yemen, including a deposit into Yemen’s Central Bank, to end the economic fallout and currency devaluation in Yemen, as well as the exacerbation of economic burdens on Yemeni citizens.",3,0.6666666666666666,4.333333333333333,1
36541,train,"First, we Germans do not forget that our political and economic rebirth after two World Wars, our journey to re-enter the international community after all the horrors for which my country was responsible and, finally, our peaceful reunification — this, Germany’s path of fortune — was possible only with the support of our neighbours and partners.",3,0.6666666666666666,3.6666666666666665,1
36542,train,The rapidly proceeding loss of biodiversity alone should be a cause for immediate global concern.,3,0.6666666666666666,4.333333333333333,1
36543,train,"Their practices have taken many forms throughout the protracted war and have exacerbated the economic challenges and obstacles facing the Government and State institutions, while preventing them from carrying out their tasks, providing services to Yemenis and realizing normalization in liberated areas.",3,0.3333333333333333,3.0,0
36544,train,"The world will not be safe from that disease until all countries get the vaccine in a balanced way, especially the least developed countries and those that suffer from conflicts.",3,0.6666666666666666,4.333333333333333,1
36545,train,It has led to an increase in extreme poverty and inequality and resulted in a deterioration of gender equality.,3,0.6666666666666666,4.0,1
36546,train,The report further shows that in some areas the pandemic has even reversed progress that was achieved years back.,3,0.6666666666666666,4.0,1
36547,train,We identified these cases thanks to the UK’s advanced sequencing capabilities.,3,1.0,4.0,1
36548,train,For sticking by the rules and for your remarkable enthusiasm to get a jab – it makes me really proud.,3,0.0,5.0,0
36605,train,They do not realize that weapons and violence will not sow the seeds of peace but will instead create vicious circles of conflict and war that will serve only to claim more lives and lead to more vengeance.,2,1.0,3.5,1
36606,train,"As we have all along, we’ve invested early and at risk, before we know for sure if it will come good because from the start, we’ve taken a no regrets attitude to backing vaccines.",2,0.0,3.5,0
36639,train,"We call upon the international community to continue supporting the United Nations Relief and Works Agency for Palestine Refugees in the Near East, which will enable it to provide services to Palestinian refugees.",3,1.0,3.6666666666666665,1
36640,train,"And because it’s logistically straightforward, it can be practically deployed in the poorest parts of the world too.",3,1.0,3.333333333333333,1
36641,train,"The United States mistakenly believed it would render us desperate and devastated, but our perseverance has yielded results and will always do, for the smart and dynamic resistance of the Islamic Republic of Iran comes from our strategic rationality.",3,0.3333333333333333,3.6666666666666665,0
36642,train,"As a matter of fact, any violation of the rights of nations will, more than anything, endanger global peace and security.",3,0.6666666666666666,3.0,1
36643,train,"They then use that income to drive the war machinery, which has prevented the Government from paying withheld salaries in governorates under the control of the militias for more than five years.",3,1.0,3.333333333333333,1
36644,train,So it is absolutely crucial that you stay at home to protect the NHS and save lives.,3,0.6666666666666666,4.666666666666667,1
36645,train,"Tunisia once again welcomes the outcome of the recent meeting held in our sister nation of Algeria among Libya’s neighbours, providing a pivotal regional mechanism for promoting their critical role in helping their Libyan brothers deal with their current situation, under the auspices of the United Nations and with the support of the international community.",3,0.3333333333333333,3.6666666666666665,0
36646,train,We reiterate that ensuring full respect for the sovereignty of Arab countries and reaching comprehensive political solutions under the auspices of the United Nations remain the only way to end the crises in the Arab region.,3,0.6666666666666666,3.6666666666666665,1
36647,train,"In fact, in conflict areas, women and children are the first victims of terrorist groups, who deliberately target civilians and schools, as is the case in the central Sahel region, where villages are frequently attacked and thousands of children are deprived of education as a result.",3,1.0,4.0,1
36648,train,"However, Africa remains a continent of opportunities to attract partners that can leverage the enormous mineral resources, vast arable lands, forests and rivers for the benefit of its populations, especially the vast number of young people, who represent the largest demographic of the population.",3,0.6666666666666666,4.666666666666667,1
36649,train,"Those meetings, which will be followed by several others in order to restore trust among all political stakeholders, are the continuation of a series of bold measures that President Ouattara has taken to pursue and strengthen the process of establishing a peaceful sociopolitical environment that was initiated in 2011.",3,0.6666666666666666,4.333333333333333,1
36650,train,"It has claimed human lives without distinction, sending out successive shockwaves that have upended our modern lifestyles in their humanitarian, political, economic and environmental aspects.",3,0.0,4.333333333333333,0
36651,train,"In addition, given the spread of new variants of the virus and the slow distribution of vaccines in developing countries, the prospects for recovery and growth in the short and medium terms may also be jeopardized if vigorous efforts are not made to step up measures to combat this grave pandemic.",3,0.3333333333333333,3.6666666666666665,0
36653,train,"Algeria is prepared to continue its efforts and support our Libyan brothers, while enabling them to benefit from the Algerian experience in the area of national reconciliation.",3,0.0,4.333333333333333,0
36654,train,"Therefore, since 2017, nearly 5,000 schools have been closed due to terrorist attacks, disrupting the education of more than 700,000 children and preventing more than 20,000 teachers from practicing their profession.",3,1.0,3.6666666666666665,1
36655,train,We reiterate here the importance of committing to the Riyadh agreement and its implementation in order to unify the Yemeni people.,3,0.6666666666666666,4.0,1
36656,train,"In the light of our efforts to promote tolerance and provide humanitarian assistance to all peoples in need, without discrimination, my country continues to support international humanitarian efforts in Afghanistan and to send urgent medical and food assistance, while facilitating efforts to safely evacuate Afghans and people from other countries through the United Arab Emirates.",3,0.0,4.0,0
36657,train,"However, in order for the spirit of inclusion to become a tangible reality, we must ensure that the much-vaunted reform of the Organization become a reality through the inclusion of Africa in the Security Council, thereby including the continent in global decision-making.",3,0.6666666666666666,4.0,1
36658,train,This session is being held at a time when the international community faces the adverse socioeconomic impact of the COVID-19 pandemic.,3,0.0,5.0,0
36659,train,"It is incumbent upon us to develop the capacities to formulate the solutions expected of us, which would bring light to the countless people whose lives are a journey of suffering and uncertainty.",3,1.0,4.0,1
36660,train,"The Houthi militias continue their provocative and aggressive actions, obstructing the political process and hindering the efforts of the United Nations.",3,1.0,4.0,1
36661,train,"We also reiterate that achieving sustainable peace requires the active participation of women and young people, given their vital role in preventing and resolving conflicts and building prosperous societies.",3,0.6666666666666666,3.0,1
36662,train,"In view of that situation, it is imperative that we conceive new strategies for mobilizing sustainable financing, both internally and externally, in accordance with the Addis Ababa Action Agenda, in order to invest in socioeconomic infrastructure and fight more effectively against poverty, insecurity and inequality.",3,0.6666666666666666,4.333333333333333,1
36664,train,The ongoing COVID-19 pandemic continues to deprive countries of the gains made towards the Sustainable Development Goals.,3,0.6666666666666666,4.333333333333333,1
36665,train,"We must all share that responsibility, as it is incumbent upon all of us to safeguard the greatest good — the life of both our own and future generations.",3,0.6666666666666666,4.666666666666667,1
36666,train,"Those new variants pose a real challenge to the implementation of response plans, both globally and in developing countries.",3,0.0,4.0,0
36667,train,The implementation of those commitments cannot be delayed given the ongoing COVID-19 health crisis and its multiple adverse effects.,3,0.6666666666666666,4.333333333333333,1
36668,train,"Algeria reiterates our call on the international community, especially the Security Council, to assume its historic and legal responsibilities to compel the occupying Power to end its occupation of all Palestinian territories and enable the Palestinian people to establish their independent State, with Al-Quds Al-Sharif as its capital.",3,0.6666666666666666,4.0,1
36669,train,It is our conviction that the fragility linked to climate change is an aggravating factor in conflicts and humanitarian crises.,3,0.0,4.666666666666667,0
36671,train,"The programme is being implemented in parallel with other programmes within the Government’s plan, launched by the General Delegation for National Solidarity and Fight against Exclusion, which aims to combat various forms of fragility and to ensure universal access to basic services, such as electricity, drinking water, health and education, combating poverty and promoting social solidarity.",3,0.3333333333333333,3.6666666666666665,0
36672,train,"The ongoing Syrian crisis, which has entered its eleventh year, with all the concomitant humanitarian suffering for Syrians inside and outside the country, has proved that the absence of international consensus and will, as well as external intervention, have prolonged that brutal conflict.",3,1.0,3.0,1
36673,train,"We must, at the strategic and operational levels, promote the implementation of synergistic and coherent actions to make our people more resilient in the face of climate shocks and emerging challenges, in the pirit of the Paris Agreement.",3,0.6666666666666666,4.333333333333333,1
36674,train,We were also able to prevent our health-care system from collapsing.,3,0.0,4.666666666666667,0
36675,train,"With respect to environmental issues, Algeria remains concerned about the worsening of problems in various relevant environmental contexts, in particular the phenomenon of desertification, which has affected my country for decades, the continuing escalation of climate disasters, such as floods, droughts and scarce rainfall and their negative economic and social repercussions, as well as other damage caused by environmental disasters and climate change, in particular the alarming levels of biodiversity loss.",3,0.3333333333333333,3.333333333333333,0
36676,train,"We stress the importance of continuing to exert efforts to restart the negotiations within a set time frame in order to achieve a just and comprehensive peace according to the terms of reference of the peace process, resolutions of international legitimacy and the Arab Peace Initiative, with a view to ending the Israeli occupation and ensuring the establishment of an independent Palestinian State, with East Jerusalem as its capital, along the borders as they were prior to 4 June 1967, and the return of the refugees.",3,0.6666666666666666,4.666666666666667,1
36677,train,"Despite the delay in its entry into force owing to the upheaval caused by the COVID-19 pandemic and other challenges, we are confident that the African Continental Free Trade Area will enable Africa to establish a single market, sustain economic growth and create prosperity through, among other things, the creation of jobs for young people, of whom more than 10 to 12 million join the continent’s labour market each year.",3,1.0,3.0,1
36678,train,"He can count on our full support during his term, which we hope will enable the Organization to move towards resolving the most urgent issues that continue to affect our people and planet.",3,1.0,3.0,1
36679,train,"We therefore believe it essential that the international community act with resolve rather than simply make statements of condemnation, in order to force those actors to relinquish power to the countries’ legitimately established institutions.",3,0.6666666666666666,4.666666666666667,1
36680,train,"The upcoming twenty-sixth session of the Conference of the Parties to the United Nations Framework Convention on Climate Change should be an opportunity to mobilize partners to realize the commitments made in Paris in January in to meet the glaring needs of the peoples of the Sahel, who are desperate in the face of the vicious spiral of an unpredictable climate and growing insecurity.",3,0.3333333333333333,4.666666666666667,0
36681,train,"It also leads to armed conflicts, the displacement of populations, the overcrowding of many urban centres and migration flows from the South to the North.",3,0.6666666666666666,3.0,1
36682,train,"How can we build hope when the international community has failed to stop the Israeli occupation of Palestine for more than seven decades, despite hundreds of international resolutions and tremendous international and regional efforts and initiatives?",3,0.3333333333333333,4.333333333333333,0
36683,train,"Fortunately, several other terrorist attacks have been foiled thanks to the vigilance and valour of our defence and security forces.",3,1.0,4.333333333333333,1
36685,train,"In that regard, we stress the urgent need to strengthen security and stability in Afghanistan in order to fulfil the aspirations of its people, in particular those of its women and young people, and end their prolonged suffering in return for peace and prosperity.",3,0.6666666666666666,4.333333333333333,1
36686,train,"The African Union has undertaken vigorous and exemplary efforts that require further international support, especially in countering extremism and terrorism and promoting mediation and dialogue in order to resolve existing disagreements.",3,0.3333333333333333,4.0,0
36687,train,"From that standpoint, His Excellency President Mohamed Ould Cheikh El Ghazouani announced a holistic economic revitalization plan, which seeks to address the negative effects and overcome the challenges and constraints of the COVID-19 pandemic.",3,0.3333333333333333,4.0,0
36688,train,"We therefore stress our firm position that the only way out of this crisis is a political solution based on the three agreed terms of reference, namely, the Gulf Cooperation Council Initiative and its Implementation Mechanism, the outputs of the comprehensive National Dialogue Conference, and resolutions of the Security Council, especially resolution 2216 (2015).",3,0.0,5.0,0
36689,train,Turkey should understand that its aggressive attitude in that respect undermines the prospects for a mutually beneficial relationship and jeopardizes regional security and stability.,3,0.3333333333333333,4.0,0
36691,train,"One of the biggest challenges we face as we seek to meet the needs of the planet collectively and individually is the preservation of our environment, which is threatened by various types of harmful emissions and climatic and atmospheric pollutants.",3,0.0,4.0,0
36692,train,"My country, the Niger, which is surrounded by hotbeds of instability that severely impact security, is very well aware of that correlation.",3,0.3333333333333333,4.666666666666667,0
36693,train,"Those violations include the building of settlements, the confiscation of land, the closure of territories, the blockade of Gaza and the desecration of the sanctity of holy places.",3,0.0,5.0,0
36694,train,"Since its outbreak in 2019, the COVID-19 pandemic has profoundly disrupted our way of life and exacerbated the multiple fragilities that our world already faced.",3,0.3333333333333333,3.0,0
36695,train,That is in addition to the breakthrough in scientific research that was manifested in the race to defeat the virus through the production of multiple vaccines that have proved their effectiveness in providing the required immunization practically with encouraging percentages.,3,0.6666666666666666,3.333333333333333,1
36696,train,"Furthermore, we must do everything to achieve herd immunity while stepping up our search for safe and effective preventive and therapeutic medicines.",3,0.0,5.0,0
36697,train,"Cote expresses the hope that the upcoming fifteenth session Conference of the Parties to the United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought andor Desertification, particularly in Africa, and the twenty-sixth session of the Conference of the Parties to the United Nations Framework Convention on Climate Change, which will be held in Cote d’Ivoire and Scotland, respectively, will offer excellent opportunities to renew our common commitments and propose concrete and urgent actions to save our planet.",3,0.0,4.666666666666667,0
36698,train,"As for the other economic, social and humanitarian challenges and consequences of the crisis, they are even more serious than those of the health crisis itself at the global level, but even more acute and dangerous in developing and poor countries due to the fragility of their economies and their inability to endure crises of this kind — and for such long periods — which greatly threaten the lives of the people in those countries.",3,0.6666666666666666,3.6666666666666665,1
36699,train,"Despite its limited resources and the size of its territory, the Niger has demonstrated resilience, safeguarding its territorial integrity and stability, thanks to the foresight of its Government and the courage and determination of its defence and security forces, as well as the invaluable support of its bilateral and multilateral partners, to whom I would like to express my sincere thanks.",3,1.0,3.0,1
36700,train,"In order to promote sustainable solutions to environmental challenges, my country has taken measures to mitigate and adapt to climate change in the areas of agriculture, integrated coastal management, renewable energy and the modernization and resilience of road transport, which is a major emitter of carbon dioxide.",3,0.6666666666666666,4.333333333333333,1
36701,train,I remain convinced that mass vaccination is the only way to contain the pandemic and ensure the recovery of the global economy.,3,0.6666666666666666,3.333333333333333,1
36702,train,"The seventy-sixth session has a poignantly topical theme: Building resilience through hope — to recover from COVID-19, rebuild sustainably, respond to the needs of the planet, respect the rights of people and revitalize the United Nations.",3,0.0,4.666666666666667,0
36703,train,"We have had support and efforts that we appreciate enormously, as they have given us some measure of relief in terms of our financial responsibilities to our creditors.",3,1.0,3.333333333333333,1
36704,train,"Recovery requires starting with several steps, the most important of which is giving utmost priority to investing in data and information infrastructure, as the availability of digital evidence will contribute to enhancing decision-making processes in the programmes and policies aimed at mobilizing resources and post-crisis rebuilding in order to shield societies from similar future crises.",3,1.0,3.0,1
36705,train,"If we want to succeed in the Decade of Action to achieve the Sustainable Development Goals for the benefit of our people, it is imperative that we redouble our efforts to reduce poverty, preserve the environment and create conditions conducive to mobilizing financing for development.",3,0.6666666666666666,4.666666666666667,1
36706,train,"That requires a courageous reform of our common Organization, which we want to be stronger, more democratic and more proactive in order to achieve the noble objectives entrusted to it.",3,0.6666666666666666,4.0,1
36707,train,"With the people’s living conditions and our economic and social fabric deteriorating significantly, we will have to work hard to find long-lasting solutions that can serve as a basis for rebuilding our economy, which this worldwide health crisis has severely damaged.",3,0.6666666666666666,4.0,1
36708,train,"The fight against COVID-19 and its new and frightening variants goes on, and our combined efforts, without distinction between rich and poor or based on other types of social categories, are the only way forward for us to fight this pandemic with outcomes that meet our peoples’ expectations of a full return to normal life.",3,0.0,3.6666666666666665,0
36709,train,Algeria remains commitment to working hand in hand with our Malian brothers to achieve all the goals and principles of the Algiers Agreement on Peace and Reconciliation in Mali and looks forward to holding presidential elections and the achievement of the goals of the transitional period.,3,0.3333333333333333,5.0,0
36711,train,"We must therefore promote resilient health systems that ensure both universal health coverage and better preparedness to face future threats, in accordance with the commitments made in the political declaration of the high-level meeting of the General Assembly on universal health coverage adopted on 23 September 2019.",3,0.3333333333333333,4.0,0
36712,train,"Far from it, they have only led to many more deaths, human suffering and misery, social and economic strife.",3,0.3333333333333333,4.0,0
36713,train,"The dangerous situation threatening our country and society is the result both of a deeply rooted but futile political polarization and of our ongoing economic, social and health crisis, requiring President Kais Saied to implement a number of exceptional constitutional decisions and measures designed to correct Tunisia’s democratic course in line with the will of its people.",3,1.0,4.0,1
36714,train,"In order to succeed in our efforts to end the cycle of conflict in the Arab region, the unacceptable regional interventions in Arab affairs, in particular in Syria, Yemen, Libya and Iraq, must cease.",3,0.6666666666666666,4.333333333333333,1
36716,train,"In filling that role, it is fully able to establish the foundation for cooperation and exchanges to generate wealth, prosperity and lasting peace for all.",3,0.0,5.0,0
36717,train,"Tension and instability will continue in our region if the Palestinian people do not obtain all their legitimate political rights and if Israel, the occupying Power, continues its practices and violations of international humanitarian law.",3,0.6666666666666666,4.666666666666667,1
36718,train,"We stress the importance of concerted international and regional efforts to combat terrorism and violent extremism, adopt a comprehensive approach to the issue of migration, fight climate change and its multidimensional repercussions, bridge the digital and development divide, transfer technology and develop educated societies.",3,0.0,5.0,0
36720,train,"Indeed, since the events of 2011 in Libya, which facilitated the proliferation of weapons in the Sahel region, our countries have been facing attacks from terrorist hordes in the Lake Chad basin in the east and in the so-called three-border region in the west.",3,0.6666666666666666,4.333333333333333,1
36721,train,They must commit to the outcomes of international conferences and relevant Security Council resolutions to ensure concluding all necessary arrangements for holding general elections scheduled for 24 December 2021.,3,0.6666666666666666,4.666666666666667,1
36722,train,"In that context, Algeria expresses its deep concern at the obstruction of the prospects for a just and lasting solution to the Palestinian question, as well as at the Israeli occupation’s continued repressive practices against our brethren, the Palestinian people, and its total denial of the peace process and United Nations resolutions.",3,0.0,5.0,0
36723,train,"In that context, it is the moral obligation of our international partners to help the Sahelian States meet those challenges.",3,0.0,5.0,0
36724,train,"The following year, 2020, was generally a sleepless year for the whole world because of the coronavirus disease (COVID-19) pandemic.",3,1.0,3.6666666666666665,1
36725,train,"We are concerned about the threats to world peace and security from extremist groups in the Sahel, the Democratic Republic of the Congo, Mozambique and other parts of the world, which require the international community to constantly mobilize to strengthen our capacity to respond to such dangerous assaults on social and economic stability.",3,0.6666666666666666,3.6666666666666665,1
36726,train,"A number of conflicts continue in various parts of the world, and some seem to have no end in sight, not just because of the complexity of their causes but above all because of an unwillingness to comply with the norms that govern international relations and the principles of peaceful coexistence among peoples and nations.",3,0.3333333333333333,3.6666666666666665,0
36727,train,"In addition to the disastrous socioeconomic consequences, the COVID-19 pandemic has also amplified the challenges facing the countries of the Sahel, namely, climate change and the security crisis.",3,0.6666666666666666,4.333333333333333,1
36728,train,"We express our satisfaction at the positive developments in that context, despite the many challenges and difficulties arising from the geographical spread of terrorist threats, which undermines the security and stability of sisterly Mali and its neighbouring countries in the Sahel and Sahara regions.",3,1.0,3.6666666666666665,1
36729,train,"Through those relations, we seek to stimulate economic growth and achieve prosperity and stability for the peoples of the region, especially the younger generations, who deserve to look to the future with optimism and hope.",3,0.6666666666666666,3.6666666666666665,1
36731,train,"Guided by President El Ghazouani, the Government of the Islamic Republic of Mauritania has adopted many measures that made it possible to limit the spread of the pandemic and mitigate its effects on the population, especially the most vulnerable.",3,0.6666666666666666,4.666666666666667,1
36732,train,"Despite forcing us into social distancing, the pandemic brought us closer as a human family.",3,0.6666666666666666,4.666666666666667,1
36733,train,"It is engaged in security sector reform and the reform of the disarmament, demobilization and reintegration programme, and is taking action to enable the massive return of refugees and internally displaced persons.",3,0.3333333333333333,3.6666666666666665,0
36734,train,"We have sought to share our experience with other nations in the belief that if our efforts are well understood, they will surely lead to success in ending conflicts and re-establishing peace in some of the countries affected by strife.",3,0.6666666666666666,4.0,1
36735,train,The United Nations must support those who want to change the world for the better.,3,0.0,5.0,0
36736,train,"The national reconciliation process, which contributes to strengthening the rule of law in Cote d’Ivoire and its irreversible progress towards an emerging economy, will continue to be based on an independent justice system, a sustained commitment at the highest level of the State and strong national ownership.",4,0.0,5.0,0
36737,train,"As a result, it is crucial that we fulfil our collective responsibility to build a world of peace and security in which all children can flourish.",3,0.0,4.666666666666667,0
36738,train,(spoke in Russian) That could lead to the collapse of the entire architecture of international relations.,3,0.3333333333333333,4.333333333333333,0
36739,train,It is the Niger’s hope that the high-level COP26 meeting in Glasgow will serve as a platform to reaffirm political will to fight against the effects of climate change.,3,0.0,4.333333333333333,0
36740,train,"They did so thanks to a pilot programme that will also eventually repatriate approximately 130,000 displaced persons from the Diffa region in the east and Borno state in western Nigeria.",3,0.6666666666666666,4.0,1
36741,train,"The convening of this General Assembly session represents an opportunity to study ways to raise the performance of our Organization to achieve the Sustainable Development Goals, which aim to address the major challenges related to the environment, climate, health, education, security, stability and development.",3,0.3333333333333333,4.333333333333333,0
36742,train,That situation confirms more than ever before the urgent need to strengthen international cooperation and solidarity and to activate the mechanisms of multilateral action in a more efficient way with a view to jointly tackling the pandemic and laying the foundation of a new post-COVID-19 world that leads to justice and fairness and ensures the equal participation of all States Members of the United Nations without distinction.,3,0.3333333333333333,3.0,0
36743,train,"And I would like to once again warmly congratulate Mr. Antonio Guterres on his reappointment at the helm of the United Nations, and to assure him of Tunisia’s support for his initiatives to strengthen the role of the Organization and ensure an effective response to the current international challenges.",3,0.0,5.0,0
36744,train,My leitmotif continues to be to bring my compatriots together to make our shared Central African Republic shine and overcome all divisions.,3,0.3333333333333333,4.666666666666667,0
36745,train,"As a priority, we must strengthen multilateralism in order to help people respond to the pandemic, starting with the equitable distribution of vaccines, sustained humanitarian assistance and cooperation and rebuilding a sustainable economy.",3,0.6666666666666666,4.333333333333333,1
36746,train,"It is for that reason and in order to meet the aspirations of the African peoples, in accordance with Agenda 2063, that the African Continental Free Trade Area was established, with my country leading the process until the launch of the operational phase on 7 July 2019 in Niamey.",3,0.3333333333333333,4.666666666666667,0
36747,train,The erosion of the nuclear disarmament regime is an existential threat to the security and stability of the region.,3,0.3333333333333333,4.333333333333333,0
36748,train,"Now, with the support of the Government of President Andres Manuel Lopez Obrador in Mexico; the special diplomatic assistance of the Kingdom of Norway; the direct presence of the Government of the Russian Federation and the Government of the Netherlands, we are implementing a comprehensive agenda to bring about social and economic recovery in Venezuela through dialogue.",3,1.0,3.6666666666666665,1
36749,train,"My Government is working to preserve the constitutional order, entrench democracy and consolidate peace and stability.",3,0.0,5.0,0
36750,train,"Indeed, as the COVID-19 pandemic has shown, an effective multilateral system and solidarity among countries are key to resolving the enormous and challenging problems that continue to confront humankind.",3,0.6666666666666666,3.333333333333333,1
36751,train,"It will provide a platform to connect minds, develop innovative solutions for the most urgent international challenges and lay the groundwork for a brighter and more prosperous future.",3,0.0,5.0,0
36753,train,"While in some regions of the world climate change has resulted in floods, forest fires and rising sea levels, in other regions, such as the Sahel region, it has resulted in extreme weather events, including recurrent droughts, the degradation of agricultural land — for example, the Niger loses 100,000 hectares per year — and floods and locust infestations.",3,1.0,3.6666666666666665,1
36754,train,"The exceptional and dangerous situation that the international community faces today amid the COVID-19 pandemic must not lead us to forget the political and security crises, the hotbeds of tension and the development challenges that afflict many regions of the world, especially in Africa and the Middle East.",3,0.3333333333333333,4.333333333333333,0
36755,train,"While the United Nations has been able to avoid large-scale conflicts during the past seven decades, it is clear that the central instrument of global governance that it represents must reform and adapt to the new realities and challenges of the twenty-first century.",3,0.0,5.0,0
36756,train,"Faced with new challenges, sweeping reforms of the organs of the United Nations are essential for the Organization to remain the forum par excellence for multilateralism.",3,0.6666666666666666,3.0,1
36757,train,"Cote d’Ivoire remains optimistic about our ability to overcome our current differences, achieve a new architecture of the Security Council and further unite our efforts in the service of maintaining international peace and security, protecting human rights and promoting sustainable economic development for the benefit of all.",3,0.0,4.333333333333333,0
36758,train,"That framework aims to broaden support to the Sahel countries, which in recent years have experienced a drastic deterioration in the security situation, forced migration, climate change and signs of an acute food crisis.",3,0.0,5.0,0
36759,train,We must continue to believe in the mechanisms that are available to the United Nations to build a framework of multilateralism if we are to achieve solutions ensuring solid and long-lasting world peace and security.,3,0.3333333333333333,3.6666666666666665,0
36760,train,"To limit the effects of the pandemic, my Government is ensuring that we are safeguarding the capacities to finance our development.",3,0.6666666666666666,4.666666666666667,1
36761,train,This session is being convened for the second successive year at a time when our world is being subjected to a health crisis brought about by the spread of coronavirus disease (COVID-19) pandemic and its variants amid increasing ramifications and challenges.,3,0.6666666666666666,4.0,1
